file_path,transcript
/content/drive/MyDrive/wav_16k/dialog_00301217.wav,아/ 보험 만기일이 언제니? 파티하자.
/content/drive/MyDrive/wav_16k/dialog_00301221.wav,그/ 저기 테이블 좀 닦아줄래?
/content/drive/MyDrive/wav_16k/dialog_00301223.wav,저기/ 고향에 가봤자 아무도 없어서 더 심심할 것 (같아)/(같애).
/content/drive/MyDrive/wav_16k/dialog_00301222.wav,그이 질병은 사실상 불치병이거든요.
/content/drive/MyDrive/wav_16k/dialog_00301224.wav,저기/ 검진 결과가 (어떻게)/(어덯게) 나왔어요?
/content/drive/MyDrive/wav_16k/dialog_00301225.wav,그/ 자동차 보험은 어떤 것이 있어?
/content/drive/MyDrive/wav_16k/dialog_00301229.wav,음/ 서울에도 관광지 할 곳이 있니?
/content/drive/MyDrive/wav_16k/dialog_00301231.wav,그/ 이번 휴가에는 동해바다로 가고 싶었는데 비가 와서 못 가요.
/content/drive/MyDrive/wav_16k/dialog_00301227.wav,음/ 해외여행 가고 싶은데 돈이 없어.
/content/drive/MyDrive/wav_16k/dialog_00301228.wav,아/ 고등학교 때 일본으로 여행을 갔다 온 적이 있어.
/content/drive/MyDrive/wav_16k/dialog_00301226.wav,그/ 내 친구 중에 체리를 너무 좋아해서 평소에도 싸가지고 다니는 친구가 있어.
/content/drive/MyDrive/wav_16k/dialog_00301230.wav,아/ 하기 싫어도 해야 하는 경우가 많아.
/content/drive/MyDrive/wav_16k/dialog_00301234.wav,음/ 지금 대출 금리가 어떻게 돼요?
/content/drive/MyDrive/wav_16k/dialog_00301238.wav,아/ 온난화는 점점 심각해지는 거 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301237.wav,음/ 대출받으시길 원하시면 필요한 서류를 지참해 주세요.
/content/drive/MyDrive/wav_16k/dialog_00301232.wav,그/ 요즘 예능 프로그램 중에 놀면 뭐 하니? 가 제일 재미있어.
/content/drive/MyDrive/wav_16k/dialog_00301235.wav,아/ 청소하고 나면 기분이 좋아져요.
/content/drive/MyDrive/wav_16k/dialog_00301233.wav,아/ 디같이 올해는 건강 조심하자.
/content/drive/MyDrive/wav_16k/dialog_00301240.wav,아/ 영화 초대권을 선물 받았어요.
/content/drive/MyDrive/wav_16k/dialog_00301239.wav,그/ 설에도 운동장에 나가서 운동을 했어요.
/content/drive/MyDrive/wav_16k/dialog_00301236.wav,음/ 보험 사기를 조사하기 위해 보험사와 경찰이 협조한데요.
/content/drive/MyDrive/wav_16k/dialog_00301241.wav,음/ 축제를 즐길 때는 음식과 함께 해야 (돼요)/(되요).
/content/drive/MyDrive/wav_16k/dialog_00301244.wav,아/ 다음 달에 저희 동네에서 축제가 열리는데 초대가수가 아주 유명한 사람이라고 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301242.wav,그/ 저렇게 폐기물을 아무 처리도 없이 버린다 말이에요?
/content/drive/MyDrive/wav_16k/dialog_00301243.wav,아/ 요즘 금리가 몇 퍼센트인가요?
/content/drive/MyDrive/wav_16k/dialog_00301245.wav,그/ 롯데캐슬 부동산 시세 좀 알아봐.
/content/drive/MyDrive/wav_16k/dialog_00301246.wav,음/ 어릴 적에 청약을 들지 않은 것이 너무 안타깝다.
/content/drive/MyDrive/wav_16k/dialog_00301254.wav,아/ 요즘 다이어트 때문에 곤약 살 먹고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301248.wav,아/ 어제 울산은 폭염주의보였어.
/content/drive/MyDrive/wav_16k/dialog_00301249.wav,아/ 어제 축제 진짜 재밌지 않았냐?
/content/drive/MyDrive/wav_16k/dialog_00301253.wav,아/ 경주는 원래 관광지로 유명했어.
/content/drive/MyDrive/wav_16k/dialog_00301251.wav,아/ 우리나라 서울도 중요한 세계 도시 중 하나야.
/content/drive/MyDrive/wav_16k/dialog_00301256.wav,그/ 청소는 낮에 하지 왜 밤에 하고 난리야.
/content/drive/MyDrive/wav_16k/dialog_00301252.wav,그/ 오늘따라 짜장면이 먹고 싶네?
/content/drive/MyDrive/wav_16k/dialog_00301255.wav,그/ 이번 불꽃축제는 정말 (환상적이었어)/(환상적이였어).
/content/drive/MyDrive/wav_16k/dialog_00301250.wav,그다음번에 낼 노래가 더 기대돼.
/content/drive/MyDrive/wav_16k/dialog_00301247.wav,아/ 우리 지역은 단감이 유명해.
/content/drive/MyDrive/wav_16k/dialog_00301260.wav,그/ 선생님+ 선생님은 결혼하셨나요?
/content/drive/MyDrive/wav_16k/dialog_00301262.wav,음/ 휴양지에서 몸을 좀 쉬게 하세요.
/content/drive/MyDrive/wav_16k/dialog_00301266.wav,음/ 건강을 위해 다이어트해보시는 것이 어떨까요.
/content/drive/MyDrive/wav_16k/dialog_00301257.wav,음/ 저는 적금을 들기로 결심했어요.
/content/drive/MyDrive/wav_16k/dialog_00301261.wav,그/ 금리라는 게 정확이 뭐를 뜻하는 건가요?
/content/drive/MyDrive/wav_16k/dialog_00301258.wav,음/ 지금은 축제를 즐길 시간이야.
/content/drive/MyDrive/wav_16k/dialog_00301263.wav,그/ 환경미화원 분들에게 항상 감사한 마음을 갖고 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301264.wav,그/ 런던의 날씨가 좀 쌀쌀했어요.
/content/drive/MyDrive/wav_16k/dialog_00301259.wav,그/ 저 대출을 받았는데 어떻게 갚아야 할까요?
/content/drive/MyDrive/wav_16k/dialog_00301265.wav,그/ 이번 주 방송 일정에 대해 알고 있나요?
/content/drive/MyDrive/wav_16k/dialog_00301268.wav,음/ 건강하시려면 잘 먹고 잘 쉬어야 해요.
/content/drive/MyDrive/wav_16k/dialog_00301269.wav,음/ 환경을 보호해야만 하는 순간입니다.
/content/drive/MyDrive/wav_16k/dialog_00301267.wav,음/ 수빈아 너 나이가 어떻게 되더라?
/content/drive/MyDrive/wav_16k/dialog_00301271.wav,그/ 자산관리는 똑똑한 사람이 잘하지.
/content/drive/MyDrive/wav_16k/dialog_00301273.wav,음/ 수요일은 청약 관련 수업 들어요 청약에 대해 많이 배워요.
/content/drive/MyDrive/wav_16k/dialog_00301272.wav,그/ 이번에 적금 어디 은행 꺼 들었어?
/content/drive/MyDrive/wav_16k/dialog_00301270.wav,아/ 나는 내일 건강검진하러 갈 거야.
/content/drive/MyDrive/wav_16k/dialog_00301276.wav,그/ 명절에 고향은 잘 다녀오셨나요?
/content/drive/MyDrive/wav_16k/dialog_00301280.wav,음/ 사람 상대하는 직업이다 보니까 감정 소모를 많이 하지.
/content/drive/MyDrive/wav_16k/dialog_00301279.wav,아/ 관광지마다 고유 음식이 어떤지 알아볼까요.
/content/drive/MyDrive/wav_16k/dialog_00301274.wav,아+ 아는 집은 이미 자가가 있는데도 청약에 (당첨됐더라고요)/(당첨됐더라구요).
/content/drive/MyDrive/wav_16k/dialog_00301275.wav,음/ 고향 읍내에 들려서 중국집 아직 있나 찾아보게요.
/content/drive/MyDrive/wav_16k/dialog_00301277.wav,그/ 가족한테 항상 고마움을 느끼죠.
/content/drive/MyDrive/wav_16k/dialog_00301278.wav,음/ 관광지에 가면 많은 걸 사 오게 (돼요)/(되요).
/content/drive/MyDrive/wav_16k/dialog_00301281.wav,아/ 어제부터 배탈이 났는지 몸이 안 좋네요.
/content/drive/MyDrive/wav_16k/dialog_00301285.wav,아/ 방송 시작하면 더 이상 떠들지 마세요.
/content/drive/MyDrive/wav_16k/dialog_00301283.wav,아/ 오늘부터 경제에 대해 공부하려고요.
/content/drive/MyDrive/wav_16k/dialog_00301282.wav,그/ 적금 (해지하려면)/(해지할려면) 동의서가 필요해요.
/content/drive/MyDrive/wav_16k/dialog_00301286.wav,그/ 봉준호 감독이 영화는 참 잘 만드는 것 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301284.wav,아/ 건강 빼면 시체라더니 거짓말이었어요?
/content/drive/MyDrive/wav_16k/dialog_00301288.wav,아/ 동네 친구라 집에도 자주 놀러 와.
/content/drive/MyDrive/wav_16k/dialog_00301287.wav,음/ 이번에 휴가 받으면 제주도라도 가고 싶어요.
/content/drive/MyDrive/wav_16k/dialog_00301289.wav,아/ 코로나 때문에 마스크부터 챙겨야겠어.
/content/drive/MyDrive/wav_16k/dialog_00301291.wav,아/ 자산관리를 하더라도 쓸 데는 써야지.
/content/drive/MyDrive/wav_16k/dialog_00301294.wav,음/ (티브이에)/(티비에) 다양한 방송이 존재합니다.
/content/drive/MyDrive/wav_16k/dialog_00301293.wav,아/ 음악을 들으면 마음이 차분해져.
/content/drive/MyDrive/wav_16k/dialog_00301296.wav,음/ 질병이 만연하는 국가는 아프리카에 많아.
/content/drive/MyDrive/wav_16k/dialog_00301292.wav,아/ 태풍이 오기 전에 일찍 집에 들어와.
/content/drive/MyDrive/wav_16k/dialog_00301290.wav,그/ 너무 오랜만에 고향 가는 거라 기분이 이상해.
/content/drive/MyDrive/wav_16k/dialog_00301295.wav,아/ 오늘따라 힘이 없어 보이네요. 식사는 하셨나요?
/content/drive/MyDrive/wav_16k/dialog_00301303.wav,아/ 오늘 친구랑 2시간 넘게 통화했습니다.
/content/drive/MyDrive/wav_16k/dialog_00301306.wav,음/ 부산의 특산물은 무엇일까요? 너무 궁금해요?
/content/drive/MyDrive/wav_16k/dialog_00301305.wav,음/ 이번 수업에서는 어떤 영화를 보나요?
/content/drive/MyDrive/wav_16k/dialog_00301298.wav,아/ 우리 다 같이 가족사진 찍어요.
/content/drive/MyDrive/wav_16k/dialog_00301299.wav,아/ 코로나로 명부 작성이 필수가 되었어요.
/content/drive/MyDrive/wav_16k/dialog_00301301.wav,그/ 운동을 했더니 체력이 좀 좋아진 것 같아.
/content/drive/MyDrive/wav_16k/dialog_00301297.wav,음/ 방송이 재미로 만들어지는 건 당연하지.
/content/drive/MyDrive/wav_16k/dialog_00301302.wav,아/ 허리디스크 초기 증상일까 두려워요.
/content/drive/MyDrive/wav_16k/dialog_00301304.wav,아/ 지금 보이는 이+ 환경들이 언제까지 이어질지 궁금하네요.
/content/drive/MyDrive/wav_16k/dialog_00301300.wav,그/ 이번 해외여행은 자유여행이 (콘셉트야)/(컨셉이야).
/content/drive/MyDrive/wav_16k/dialog_00301308.wav,아/ 이번 주말에 가족여행 가고 싶어요.
/content/drive/MyDrive/wav_16k/dialog_00301307.wav,아/ 친구들 중에서 제일 친한 친구야.
/content/drive/MyDrive/wav_16k/dialog_00301309.wav,그/ 인생의 행복은 성적순이 아니다.
/content/drive/MyDrive/wav_16k/dialog_00301313.wav,아/ 폭염이어도 나가야 하는 내가 너무 불쌍해요.
/content/drive/MyDrive/wav_16k/dialog_00301310.wav,음/ 내일 축제 가려면 일찍 퇴근해야 해.
/content/drive/MyDrive/wav_16k/dialog_00301314.wav,아/ 자산관리를 해서 1억을 모았습니다.
/content/drive/MyDrive/wav_16k/dialog_00301315.wav,그/ (월급)/(윌급) 받고 쇼핑할 생각 먼저 하면 안 돼.
/content/drive/MyDrive/wav_16k/dialog_00301312.wav,그/ 집값이 많이 올라서 투자계획에 차질이 생겼어.
/content/drive/MyDrive/wav_16k/dialog_00301316.wav,아/ 한강공원에서 불꽃축제를 볼 수 있데요.
/content/drive/MyDrive/wav_16k/dialog_00301311.wav,음/ 지구온난화는 가벼운 문제가 아니야.
/content/drive/MyDrive/wav_16k/dialog_00301318.wav,그/ 휴가에 쇼핑을 하러 백화점을 가요.
/content/drive/MyDrive/wav_16k/dialog_00301317.wav,그/ 부산에서 가장 유명한 관광지는 어디니?
/content/drive/MyDrive/wav_16k/dialog_00301320.wav,아/ 자취방에 친구를 초대해서 실컷 놀았어.
/content/drive/MyDrive/wav_16k/dialog_00301319.wav,음/ 삼 일째 폭염이 이어지고 있습니다.
/content/drive/MyDrive/wav_16k/dialog_00301322.wav,그/ 환경을 복구시켜야 동물들도 살아나고 사람들도 살기 좋아질 텐데 어렵네.
/content/drive/MyDrive/wav_16k/dialog_00301321.wav,음/ 적금에서 그만한 이자수익률을 보려면 액수가 커야 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301324.wav,아/ 너희 지역에서 유명한 음식은 뭐가 있어?
/content/drive/MyDrive/wav_16k/dialog_00301323.wav,음/ 내 생일에 선물 대신 용돈을 주면 좋겠다.
/content/drive/MyDrive/wav_16k/dialog_00301327.wav,그/ 작년보다 더+ 더운 것 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301335.wav,아/ 친구 집에 놀러 가서 청소해줬더니 기뻐했어요.
/content/drive/MyDrive/wav_16k/dialog_00301331.wav,그/ 뉴욕에서는 어떠한 일상들이 눈에 보일까요?
/content/drive/MyDrive/wav_16k/dialog_00301332.wav,음/ 강원도 초당 두부가 그렇게 유명하더라.
/content/drive/MyDrive/wav_16k/dialog_00301333.wav,아/ 가족끼리 모여서 고스톱을 치기로 했습니다.
/content/drive/MyDrive/wav_16k/dialog_00301326.wav,음/ 일 년에 한 번씩은 해외여행을 가.
/content/drive/MyDrive/wav_16k/dialog_00301328.wav,그/ 자산관리를 어떤 식으로 해야 도움이 될까요?
/content/drive/MyDrive/wav_16k/dialog_00301334.wav,아/ 우리 이모부께서는 판사 생활을 오래 하셨어요.
/content/drive/MyDrive/wav_16k/dialog_00301325.wav,음/ 청약에 대해서 아는 게 많지 않은 것 같아.
/content/drive/MyDrive/wav_16k/dialog_00301329.wav,아/ 지나가다 봤는데 건강검진 줄이 엄청 길더라.
/content/drive/MyDrive/wav_16k/dialog_00301330.wav,아/ 건강을 되찾고 싶다면 뭘 해야 할까?
/content/drive/MyDrive/wav_16k/dialog_00301336.wav,아/ 대출 광고가 너무 많이 나와서 자꾸 보게 되네요.
/content/drive/MyDrive/wav_16k/dialog_00301343.wav,아/ 이번 태풍 때문에 걱정이 많으시죠?
/content/drive/MyDrive/wav_16k/dialog_00301341.wav,음/ 보험을 든 것은 예방책일 뿐입니다.
/content/drive/MyDrive/wav_16k/dialog_00301342.wav,아/ 서프라이즈 파티해 줄랬는데 들켰네.
/content/drive/MyDrive/wav_16k/dialog_00301338.wav,음/ 할머니 오늘은 폭염주의보래요. 나가지 마세요.
/content/drive/MyDrive/wav_16k/dialog_00301337.wav,그/ 오늘 시간 되면 식사같이할래?
/content/drive/MyDrive/wav_16k/dialog_00301340.wav,그/ 여 대축제는 남자 가수 부르지?
/content/drive/MyDrive/wav_16k/dialog_00301339.wav,아/ 건강관리에는 어떤 음식을 먹는지도 중요하대요.
/content/drive/MyDrive/wav_16k/dialog_00301351.wav,음/ 인터넷에서 관광지에 대한 정보를 찾아봅니다.
/content/drive/MyDrive/wav_16k/dialog_00301353.wav,아/ 서민들은 청약 들기 힘들어.
/content/drive/MyDrive/wav_16k/dialog_00301355.wav,그/ 엑소 멤버는 총 몇 명이에요?
/content/drive/MyDrive/wav_16k/dialog_00301354.wav,아/ 잠을 잘 때 조용한 음악을 들으며 자곤 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301357.wav,아/ 부동산에 투자한 게 대박 터진 거 같아.
/content/drive/MyDrive/wav_16k/dialog_00301352.wav,음/ 적금 만기가 되면 외식을 할 거야.
/content/drive/MyDrive/wav_16k/dialog_00301346.wav,아/ 폭염 때문에 밤에 잠을 못 자서 괴로워.
/content/drive/MyDrive/wav_16k/dialog_00301345.wav,아/ 코로나 때문에 카페에서 수다 떠는 즐거움이 없어졌어.
/content/drive/MyDrive/wav_16k/dialog_00301344.wav,음/ 적당한 운동은 건강을 유지하는데 도움이 됩니다.
/content/drive/MyDrive/wav_16k/dialog_00301350.wav,아+ 아이돌의 위상이 점점 높아지고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301348.wav,음/ 점심 식사했어? 설마 안 먹은 거야?
/content/drive/MyDrive/wav_16k/dialog_00301349.wav,그/ 성적이 항상 어떻게 좋겠어요?
/content/drive/MyDrive/wav_16k/dialog_00301356.wav,음/ 이번 학교 축제에서 주점을 한 대.
/content/drive/MyDrive/wav_16k/dialog_00301347.wav,그/ 집에 가족사진이 있으신가요?
/content/drive/MyDrive/wav_16k/dialog_00301360.wav,음/ 영양제를 한 알씩 먹어야 좋아.
/content/drive/MyDrive/wav_16k/dialog_00301359.wav,그/ 대출을 도대체 얼마나 받은 거야?
/content/drive/MyDrive/wav_16k/dialog_00301358.wav,그/ 건강을 잃고 나서 건강관리한다는 건 너무 늦어요.
/content/drive/MyDrive/wav_16k/dialog_00301361.wav,그/ 태풍 매미를 이길 수 있는 태풍은 아직 없었다.
/content/drive/MyDrive/wav_16k/dialog_00301362.wav,그/ 휴양지는 한 번도 가본 적이 없는 것 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301364.wav,아/ 태어나줘서 고마워. 생일 진심으로 축하해.
/content/drive/MyDrive/wav_16k/dialog_00301363.wav,아/ 세계도시 어딜 가도 뉴욕처럼 활기찬 곳은 없었어요.
/content/drive/MyDrive/wav_16k/dialog_00301366.wav,그/ 저는 고등학교 은사님 찾아왔어요.
/content/drive/MyDrive/wav_16k/dialog_00301365.wav,아/ 휴양지에서는 나도 조금 쉬면 안 될까?
/content/drive/MyDrive/wav_16k/dialog_00301368.wav,음/ 태풍이 동반한 강풍으로 창문이 깨질 수도 있어.
/content/drive/MyDrive/wav_16k/dialog_00301367.wav,음/ 나는 정돈되고 조용한 환경이 좋아요.
/content/drive/MyDrive/wav_16k/dialog_00301370.wav,음/ 밥을 먹어야 하는데 입맛이 없어요.
/content/drive/MyDrive/wav_16k/dialog_00301371.wav,아/ 인체나 이보다 정신적으로 성숙하네요.
/content/drive/MyDrive/wav_16k/dialog_00301369.wav,음/ 이 음식의 이름이 이렇게 많은지 몰랐어.
/content/drive/MyDrive/wav_16k/dialog_00301377.wav,아/ 세계도시 중 제일 매력적으로 느끼는 곳이 어디예요?
/content/drive/MyDrive/wav_16k/dialog_00301380.wav,아/ 고향에서 갈비를 사 먹을 거야.
/content/drive/MyDrive/wav_16k/dialog_00301374.wav,그/ 가족은 힘이 (돼주질)/(되주질) 못하였고 나는 혼자였다.
/content/drive/MyDrive/wav_16k/dialog_00301378.wav,그/ 식사때마다 새로운 반찬은 안될 것 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301376.wav,그/ 내가 가장 쉬운 다이어트 알려줄게.
/content/drive/MyDrive/wav_16k/dialog_00301373.wav,음/ 이번 주말에 같이 식사라도 할까?
/content/drive/MyDrive/wav_16k/dialog_00301381.wav,아/ 생일에 갈비를 사주면 좋을 거 같아.
/content/drive/MyDrive/wav_16k/dialog_00301379.wav,아/ 해외여행 가고 싶어도 언어가 약해서 망설여져요.
/content/drive/MyDrive/wav_16k/dialog_00301375.wav,그/ 이탈리아 여행을 갔었어. 한 달 정도.
/content/drive/MyDrive/wav_16k/dialog_00301372.wav,음/ 비타민을 많이 먹으면 감기에 잘 안 걸려요.
/content/drive/MyDrive/wav_16k/dialog_00301382.wav,음/ 괌을 가서 휴가를 보내고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00301387.wav,그/ 오늘 비 조금 오다가 (그치더라고요)/(그치더라구요).
/content/drive/MyDrive/wav_16k/dialog_00301384.wav,그/ 오늘이 생일인데 혼자 집에 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301386.wav,아/ 온난화가 해결된다면 살기 편해지겠지.
/content/drive/MyDrive/wav_16k/dialog_00301385.wav,그/ 우리 집 강아지랑 같은 종 같은데요.
/content/drive/MyDrive/wav_16k/dialog_00301383.wav,아/ 휴가를 맞이하여 하고 싶었던 일들을 해결하고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301389.wav,아/ 오늘은 나랑 축제 보러 가자.
/content/drive/MyDrive/wav_16k/dialog_00301388.wav,음/ 너는 요즘 무슨 운동을 하는데?
/content/drive/MyDrive/wav_16k/dialog_00301394.wav,아/ 휴가 나오면 갈비를 먹으러 가요.
/content/drive/MyDrive/wav_16k/dialog_00301396.wav,음/ 제가 건강검진 일자를 정했어요.
/content/drive/MyDrive/wav_16k/dialog_00301397.wav,음/ 오늘 폭염이라던데 약속을 취소해야 할까? 밖에서 활동하는 거라면 많이 힘들지 않을까? 역시 그렇지?
/content/drive/MyDrive/wav_16k/dialog_00301393.wav,아/ 저의 직업은 보육교사입니다.
/content/drive/MyDrive/wav_16k/dialog_00301390.wav,아/ 부모님이 건강하실 때 더 잘해 드릴 걸.
/content/drive/MyDrive/wav_16k/dialog_00301391.wav,아/ 가족에게 갈비를 사주고 싶어요.
/content/drive/MyDrive/wav_16k/dialog_00301398.wav,그/ 선아야 지진은 땅이 추워서 부르르 떠는 거야.
/content/drive/MyDrive/wav_16k/dialog_00301395.wav,그/ 짜장면 먹는 장면을 영화 속에서 봤어요.
/content/drive/MyDrive/wav_16k/dialog_00301392.wav,아/ 학교에 가기 전에 갈비를 먹고 갈래요.
/content/drive/MyDrive/wav_16k/dialog_00301399.wav,음/ 질병을 이겨내려면 얼른 푹 쉬어.
/content/drive/MyDrive/wav_16k/dialog_00301400.wav,음/ 코로나로 비대면 업무가 증가하면서 삭막해진 것 같네요.
/content/drive/MyDrive/wav_16k/dialog_00301403.wav,그/ 밥을 급히 먹었는지 체한 것 같아.
/content/drive/MyDrive/wav_16k/dialog_00301405.wav,그/ 영양제를 홈쇼핑으로 주문하면 더 싸.
/content/drive/MyDrive/wav_16k/dialog_00301404.wav,음/ 강아지가 재롱을 얼마나 부리는지 아니?
/content/drive/MyDrive/wav_16k/dialog_00301401.wav,그/ 친구끼리는 반말을 해도 된다고 말해.
/content/drive/MyDrive/wav_16k/dialog_00301402.wav,음/ 경기도에 있는 피아노 폭포에 갔었는데 폭포가 멋있었습니다.
/content/drive/MyDrive/wav_16k/dialog_00301406.wav,음/ 어젠 몸이 너무 아파서 힘들었어.
/content/drive/MyDrive/wav_16k/dialog_00301408.wav,음/ 그 보험은 또 언제 든 (거예요)/(거에요)?
/content/drive/MyDrive/wav_16k/dialog_00301409.wav,아/ 그래도 내가 너보다 더 성적 잘 나왔을걸?
/content/drive/MyDrive/wav_16k/dialog_00301407.wav,음/ 지구온난화에 관한 책이 뭐가 있을까?
/content/drive/MyDrive/wav_16k/dialog_00301413.wav,아/ 오늘 폭염주의보라서 그런가 엄청 덥네.
/content/drive/MyDrive/wav_16k/dialog_00301411.wav,음/ 질병에는 단 한 번도 걸린 적이 없어.
/content/drive/MyDrive/wav_16k/dialog_00301414.wav,그/ 이자가 이렇게 늘어나도 되는 (거예요)/(거에요)?
/content/drive/MyDrive/wav_16k/dialog_00301410.wav,아/ 대출 한도 최대로 (당겨서)/(땡겨서) 받아도 집 한 채도 못 사.
/content/drive/MyDrive/wav_16k/dialog_00301412.wav,음/ 건강관리에 모든 힘을 쏟고 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301420.wav,음+ 음악을 듣는 순간 영화가 펼쳐져.
/content/drive/MyDrive/wav_16k/dialog_00301418.wav,그/ 폭염 때 할머니 낮에 밖에서 일하지 마세요.
/content/drive/MyDrive/wav_16k/dialog_00301417.wav,음/ 드디어 오늘 중고 태블릿을 팔았어.
/content/drive/MyDrive/wav_16k/dialog_00301415.wav,아+ 아이돌은 연습생을 오래 한 대.
/content/drive/MyDrive/wav_16k/dialog_00301416.wav,아/ 오드리 (헵번)/(햅번) 나오는 영화 제목이 뭐지?
/content/drive/MyDrive/wav_16k/dialog_00301419.wav,그/ 우리 반 선생님 우리 집 아래층에 살아.
/content/drive/MyDrive/wav_16k/dialog_00301423.wav,아/ 저번 휴가 때 우연히 만나서 얼마나 놀랐는지 몰라.
/content/drive/MyDrive/wav_16k/dialog_00301428.wav,아/ 낮에 지진이었다는데 너는 못 느꼈어?
/content/drive/MyDrive/wav_16k/dialog_00301430.wav,음/ 아프면 선생님께 말씀드리고 조퇴해.
/content/drive/MyDrive/wav_16k/dialog_00301422.wav,그/ 두바이가 그렇게 좋다면서? 진짜야?
/content/drive/MyDrive/wav_16k/dialog_00301424.wav,음/ 요즘 금리가 계속 떨어지고 있더라.
/content/drive/MyDrive/wav_16k/dialog_00301429.wav,그/ 오늘부터 휴가가 시작이에요.
/content/drive/MyDrive/wav_16k/dialog_00301421.wav,그/ 나는 내일 특산물을 사 오려고 김 먹고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00301427.wav,아+ 아이돌 그룹 중 아는 그룹이 있냐.
/content/drive/MyDrive/wav_16k/dialog_00301426.wav,그/ 무한도전이 끝나서 너무 아쉽더라 그거 만한 방송도 없었는데.
/content/drive/MyDrive/wav_16k/dialog_00301431.wav,아/ 어제 만난 그 친구는 이름이 뭐야?
/content/drive/MyDrive/wav_16k/dialog_00301425.wav,그/ 음식을 잘 챙겨 먹는 게 건강해지는 지름길이다.
/content/drive/MyDrive/wav_16k/dialog_00301432.wav,음/ 요즘 방송에 자주 보이는 연예인이 누구지?
/content/drive/MyDrive/wav_16k/dialog_00301435.wav,음/ 저는 삼 년에 한 번은 건강검진받아요.
/content/drive/MyDrive/wav_16k/dialog_00301443.wav,음/ 이자는 붙어서 청약을 넣는다고 누가 그래요?
/content/drive/MyDrive/wav_16k/dialog_00301446.wav,아/ 성적이 이게 뭐니? 대체 뭘 한 거야.
/content/drive/MyDrive/wav_16k/dialog_00301434.wav,아/ 나는 영양제를 따로 가지고 다니진 않아.
/content/drive/MyDrive/wav_16k/dialog_00301433.wav,아/ 건강검진 때 피를 뽑는데 눈물이 찔끔 났어.
/content/drive/MyDrive/wav_16k/dialog_00301441.wav,그/ 비빔밥이 먹고 싶다. 전주여행 갈래?
/content/drive/MyDrive/wav_16k/dialog_00301436.wav,음/ 적금은 어떻게 가입하는 게 효율적 일까요?
/content/drive/MyDrive/wav_16k/dialog_00301438.wav,그/ 일본은 지진이 자주 일어나서 지진 대비가 잘되어 있다던데요.
/content/drive/MyDrive/wav_16k/dialog_00301439.wav,그/ 통영 특산물에는 꿀빵과 굴이 있답니다.
/content/drive/MyDrive/wav_16k/dialog_00301442.wav,음/ 방 꼴이 돼지우리라고 해도 믿겠다.
/content/drive/MyDrive/wav_16k/dialog_00301445.wav,그/ 영화 보고 싶은데 마음 편히 볼 수가 없네.
/content/drive/MyDrive/wav_16k/dialog_00301444.wav,아/ 식사 때가 되면 어김없이 배가 고프더라.
/content/drive/MyDrive/wav_16k/dialog_00301437.wav,그/ 관광지로 어디가 좋은지 추천해줘요.
/content/drive/MyDrive/wav_16k/dialog_00301440.wav,음/ 이 집은 당연히 대출 끼고 샀지.
/content/drive/MyDrive/wav_16k/dialog_00301447.wav,아/ 도로시는 태풍 타고 날아서 집 가는데 왜 난 못하지?
/content/drive/MyDrive/wav_16k/dialog_00301454.wav,아/ 관광지 개발되면 돈을 엄청 많이 준대요.
/content/drive/MyDrive/wav_16k/dialog_00301456.wav,아/ 부동산에 부탁해 놓은 게 있어서 가볼게요.
/content/drive/MyDrive/wav_16k/dialog_00301452.wav,음/ 역시 우리 딸이 최고로 멋있어.
/content/drive/MyDrive/wav_16k/dialog_00301450.wav,아/ 제주도의 특산물에 대해서 조사하고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301453.wav,음/ 다이어트할 때는 술을 마시지 말아요.
/content/drive/MyDrive/wav_16k/dialog_00301455.wav,그/ 오메가 쓰리는 필수 영양제 중 하나입니다.
/content/drive/MyDrive/wav_16k/dialog_00301451.wav,음/ 분당 서울대 병원에 내시경 예약했어.
/content/drive/MyDrive/wav_16k/dialog_00301448.wav,아+ 아이돌에게 갈비를 안 주고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00301449.wav,음/ 다 (어디)/(어이) 트는 계속해야 하는 거니?
/content/drive/MyDrive/wav_16k/dialog_00301460.wav,그/ 온난화로 많은 동물들이 고통받고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301457.wav,음/ 우리 집 강아지를 보고 가 주세요.
/content/drive/MyDrive/wav_16k/dialog_00301459.wav,음/ 남극은 늘 여행자가 적고 여행 시즌 내내 물가가 일정하기 때문에 최고의 여행지라고 할 수 있어.
